name,zone,category,top,psf1,psf1_date,psf2,psf2_date,notes,link,psf1_max,psf1_max_date,psf2_max,psf2_max_date,psf1_avg,psf1_avg_date,psf2_avg,psf2_avg_date,psf1_new,psf1_new_date,psf2_new,psf2_new_date,psf1_2018,psf1_2018_date,psf2_2018,psf2_2018_date,psf1_2019,psf1_2019_date,psf2_2019,psf2_2019_date,psf1_2020,psf1_2020_date,psf2_2020,psf2_2020_date,psf1_2021,psf1_2021_date,psf2_2021,psf2_2021_date,psf1_2022,psf1_2022_date,psf2_2022,psf2_2022_date,psf1_2023,psf1_2023_date,psf2_2023,psf2_2023_date
THE GRANDIFLORA,,OCR - [D15],,1067,1/7/2018,1016,1/5/2021, ,https://share.ecoprop.com/THE-GRANDIFLORA/R065963D,1067,1/7/2018,1016,1/5/2021,1067,no sales,1016,no sales,0,NaT,0,NaT,1067,2018,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1016,2021,0,no sales,0,no sales,0,no sales,0,no sales
THE GRANGE,,CCR - [D10],,0,no sales,2832,1/7/2022, ,https://share.ecoprop.com/THE-GRANGE/R065963D,0,no sales,2832,1/7/2022,0,no sales,2832,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,2577,2019,0,no sales,2584,2020,0,no sales,2699,2021,0,no sales,2832,2022,0,no sales,0,no sales
THE HACIENDA,,OCR - [D15],,0,no sales,1672,1/10/2022, ,https://share.ecoprop.com/THE-HACIENDA/R065963D,0,no sales,1672,1/10/2022,0,no sales,1672,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1214,2019,0,no sales,1366,2020,0,no sales,1310,2021,0,no sales,1526,2022,0,no sales,0,no sales
THE HELICONIA,,OCR - [D14],,0,no sales,1264,1/5/2023, ,https://share.ecoprop.com/THE-HELICONIA/R065963D,0,no sales,1264,1/5/2023,0,no sales,1257,half year,0,no sales,0,NaT,0,no sales,1020,2018,0,no sales,991,2019,0,no sales,1028,2020,0,no sales,1084,2021,0,no sales,1182,2022,0,no sales,1257,2023
THE HERMITAGE,,CCR - [D10],,2058,1/9/2022,0,no sales, ,https://share.ecoprop.com/THE-HERMITAGE/R065963D,2058,1/9/2022,0,no sales,2058,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1895,2020,0,no sales,1924,2021,0,no sales,2058,2022,0,no sales,0,no sales,0,no sales
THE HILLFORD,,RCR - [D21],,1469,1/5/2023,0,no sales, ,https://share.ecoprop.com/THE-HILLFORD/R065963D,1469,1/5/2023,0,no sales,1398,half year,0,no sales,0,NaT,0,no sales,1197,2018,0,no sales,1194,2019,0,no sales,1167,2020,0,no sales,1194,2021,0,no sales,1295,2022,0,no sales,1398,2023,0,no sales
THE HILLIER,,OCR - [D23],,1506,1/5/2023,0,no sales, ,https://share.ecoprop.com/THE-HILLIER/R065963D,1678,1/9/2022,0,no sales,1528,half year,0,no sales,0,NaT,0,no sales,1343,2018,0,no sales,1386,2019,0,no sales,1352,2020,0,no sales,1424,2021,0,no sales,1488,2022,0,no sales,1528,2023,0,no sales
THE HOLLAND COLLECTION,,CCR - [D10],,0,no sales,2217,1/11/2022, ,https://share.ecoprop.com/THE-HOLLAND-COLLECTION/R065963D,0,no sales,2217,1/11/2022,0,no sales,2217,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1956,2020,0,no sales,0,no sales,0,no sales,2164,2022,0,no sales,0,no sales
THE HORIZON,,CCR - [D10],,0,no sales,2050,1/8/2022, ,https://share.ecoprop.com/THE-HORIZON/R065963D,0,no sales,2050,1/8/2022,0,no sales,2050,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1745,2019,0,no sales,0,no sales,0,no sales,1743,2021,0,no sales,2050,2022,0,no sales,0,no sales
THE HUNTINGTON,,CCR - [D11],,1755,1/10/2020,1983,1/7/2022, ,https://share.ecoprop.com/THE-HUNTINGTON/R065963D,1755,1/10/2020,1983,1/7/2022,1755,no sales,1983,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,1690,2020,0,no sales,0,no sales,0,no sales,0,no sales,1894,2022,0,no sales,0,no sales
THE HYDE,,CCR - [D10],,0,NaT,0,NaT, ,https://share.ecoprop.com/THE-HYDE/R065963D,3378,1/7/2022,3204,1/5/2021,3142,no sales,2927,no sales,3142,1/10/2022,2927,1/11/2022,0,no sales,0,no sales,2924,2019,2831,2019,2796,2020,2975,2020,2909,2021,3070,2021,2965,2022,3077,2022,0,no sales,0,no sales
THE INSPIRA,,CCR - [D09],,2349,1/2/2023,2302,1/11/2022, ,https://share.ecoprop.com/THE-INSPIRA/R065963D,2456,1/8/2022,2302,1/11/2022,2314,half year,2302,no sales,0,NaT,0,NaT,0,no sales,0,no sales,1858,2019,0,no sales,1909,2020,1848,2020,2026,2021,2088,2021,2329,2022,1987,2022,2314,2023,0,no sales
THE INTERWEAVE,,RCR - [D12],,1731,1/2/2023,1259,1/6/2018, ,https://share.ecoprop.com/THE-INTERWEAVE/R065963D,1852,1/6/2022,1259,1/6/2018,1731,half year,1259,no sales,0,NaT,0,NaT,1497,2018,1259,2018,1392,2019,0,no sales,1405,2020,0,no sales,1531,2021,0,no sales,1597,2022,0,no sales,1731,2023,0,no sales
THE IVERIA,,CCR - [D09],Dec-24,0,NaT,0,no sales, ,https://share.ecoprop.com/THE-IVERIA/R065963D,2698,1/11/2019,0,no sales,2682,no sales,0,no sales,2682,1/8/2022,0,no sales,0,no sales,0,no sales,2621,2019,0,no sales,2526,2020,0,no sales,2603,2021,0,no sales,2552,2022,0,no sales,0,no sales,0,no sales
THE JADE,,OCR - [D23],,0,no sales,1230,1/1/2023, ,https://share.ecoprop.com/THE-JADE/R065963D,0,no sales,1235,1/12/2022,0,no sales,1230,half year,0,no sales,0,NaT,0,no sales,1029,2018,0,no sales,1041,2019,0,no sales,1028,2020,0,no sales,1066,2021,0,no sales,1176,2022,0,no sales,1230,2023
THE JOVELL,,OCR - [D17],Q2 2022,1460,1/3/2023,1460,1/3/2023, ,https://share.ecoprop.com/THE-JOVELL/R065963D,1681,1/2/2023,1395,1/2/2022,1570,half year,1384,no sales,1529,1/3/2022,1389,1/3/2022,1301,2018,1195,2018,1301,2019,1202,2019,1276,2020,1206,2020,1345,2021,1276,2021,1499,2022,1383,2022,1570,2023,0,no sales
THE LATTIZ,,OCR - [D14],,0,no sales,1361,1/2/2022, ,https://share.ecoprop.com/THE-LATTIZ/R065963D,0,no sales,1361,1/2/2022,0,no sales,1361,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1113,2021,0,no sales,1361,2022,0,no sales,0,no sales
THE LAURELS,,CCR - [D09],,2674,1/1/2023,2818,1/1/2023, ,https://share.ecoprop.com/THE-LAURELS/R065963D,2878,1/3/2022,2932,1/1/2022,2674,half year,2818,half year,0,NaT,0,NaT,0,no sales,0,no sales,2606,2019,2442,2019,2562,2020,2372,2020,2574,2021,2580,2021,2778,2022,2643,2022,2674,2023,2818,2023
THE LEGACY,,CCR - [D10],,1790,1/5/2023,0,no sales, ,https://share.ecoprop.com/THE-LEGACY/R065963D,1829,1/4/2022,0,no sales,1790,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1730,2021,0,no sales,1829,2022,0,no sales,1790,2023,0,no sales
THE LENOX,,OCR - [D14],,1358,1/5/2023,1478,1/12/2022, ,https://share.ecoprop.com/THE-LENOX/R065963D,1624,1/2/2021,1478,1/12/2022,1358,half year,1478,no sales,0,NaT,0,NaT,1346,2018,0,no sales,1284,2019,1098,2019,1292,2020,0,no sales,1466,2021,1111,2021,1436,2022,1478,2022,1358,2023,0,no sales
THE LEVELZ,,CCR - [D10],,1909,1/2/2023,2248,1/9/2022, ,https://share.ecoprop.com/THE-LEVELZ/R065963D,1960,1/7/2022,2248,1/9/2022,1909,half year,2248,no sales,0,NaT,0,NaT,0,no sales,0,no sales,1689,2019,1678,2019,1655,2020,1658,2020,1686,2021,1420,2021,1899,2022,1983,2022,1909,2023,0,no sales
THE LIGHT @ CAIRNHILL,,CCR - [D09],,1972,1/12/2020,2343,1/1/2023, ,https://share.ecoprop.com/THE-LIGHT-CAIRNHILL/R065963D,2144,1/10/2019,2425,1/8/2022,1972,no sales,2343,half year,0,NaT,0,NaT,0,no sales,0,no sales,2144,2019,1883,2019,1972,2020,2026,2020,0,no sales,2135,2021,0,no sales,2278,2022,0,no sales,2343,2023
THE LINC,,CCR - [D11],,0,no sales,2030,1/5/2022, ,https://share.ecoprop.com/THE-LINC/R065963D,0,no sales,2030,1/5/2022,0,no sales,2030,no sales,0,no sales,0,NaT,0,no sales,1733,2018,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,2013,2021,0,no sales,2030,2022,0,no sales,0,no sales
THE LINCOLN MODERN,,CCR - [D11],,1548,1/8/2021,1725,1/11/2022, ,https://share.ecoprop.com/THE-LINCOLN-MODERN/R065963D,1548,1/8/2021,1725,1/11/2022,1548,no sales,1725,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1451,2019,0,no sales,1570,2020,1548,2021,1563,2021,0,no sales,1685,2022,0,no sales,0,no sales
THE LINCOLN RESIDENCES,,CCR - [D11],,0,no sales,1983,1/5/2022, ,https://share.ecoprop.com/THE-LINCOLN-RESIDENCES/R065963D,0,no sales,2115,1/8/2021,0,no sales,1983,no sales,0,no sales,0,NaT,0,no sales,1954,2018,0,no sales,1854,2019,0,no sales,1657,2020,0,no sales,1989,2021,0,no sales,2043,2022,0,no sales,0,no sales
THE LINEAR,,OCR - [D23],,1155,1/10/2021,1210,1/12/2022, ,https://share.ecoprop.com/THE-LINEAR/R065963D,1155,1/10/2021,1255,1/8/2022,1155,no sales,1210,no sales,0,NaT,0,NaT,0,no sales,900,2018,0,no sales,990,2019,1034,2020,996,2020,1084,2021,1078,2021,0,no sales,1158,2022,0,no sales,0,no sales
THE LINQ @ BEAUTY WORLD,,RCR - [D21],,2741,1/3/2023,2741,1/3/2023, ,https://share.ecoprop.com/THE-LINQ-BEAUTY-WORLD/R065963D,2741,1/3/2023,2378,1/12/2021,2741,half year,2378,no sales,2372,1/12/2020,2378,1/12/2021,0,no sales,0,no sales,0,no sales,0,no sales,2201,2020,2078,2020,0,no sales,2378,2021,0,no sales,0,no sales,2741,2023,0,no sales
THE LUCENT,,OCR - [D15],,1537,1/10/2022,1492,1/4/2023, ,https://share.ecoprop.com/THE-LUCENT/R065963D,1537,1/10/2022,1506,1/9/2021,1537,no sales,1376,half year,0,NaT,0,NaT,0,no sales,1032,2018,1436,2019,0,no sales,0,no sales,1136,2020,1345,2021,1506,2021,1537,2022,0,no sales,0,no sales,1376,2023
THE LUMOS,,CCR - [D09],2011,2484,1/8/2022,2359,1/8/2022, ,https://share.ecoprop.com/THE-LUMOS/R065963D,2644,1/5/2021,2365,1/12/2021,2484,no sales,2359,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1795,2019,0,no sales,0,no sales,2644,2021,2180,2021,2484,2022,2251,2022,0,no sales,0,no sales
THE LUSH,,RCR - [D15],,1785,1/5/2023,1297,1/7/2022, ,https://share.ecoprop.com/THE-LUSH/R065963D,1785,1/5/2023,1385,1/12/2018,1785,half year,1297,no sales,0,NaT,0,NaT,0,no sales,1385,2018,0,no sales,0,no sales,0,no sales,1075,2020,1742,2021,0,no sales,1701,2022,1297,2022,1785,2023,0,no sales
THE M,,CCR - [D07],Mid 2023,0,NaT,0,NaT, ,https://share.ecoprop.com/THE-M/R065963D,3277,1/2/2023,2471,1/10/2020,2965,half year,2471,no sales,3003,1/5/2023,2471,1/10/2020,0,no sales,0,no sales,0,no sales,0,no sales,2463,2020,2471,2020,2679,2021,0,no sales,2799,2022,0,no sales,2965,2023,0,no sales
THE MARQ ON PATERSON HILL,,CCR - [D09],,0,no sales,4580,1/9/2022, ,https://share.ecoprop.com/THE-MARQ-ON-PATERSON-HILL/R065963D,0,no sales,4677,1/10/2019,0,no sales,4580,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,4118,2019,0,no sales,4253,2020,0,no sales,4026,2021,0,no sales,4438,2022,0,no sales,0,no sales
THE MARQUE @ IRRAWADDY,,RCR - [D12],,1560,1/11/2022,1169,1/9/2021, ,https://share.ecoprop.com/THE-MARQUE-IRRAWADDY/R065963D,1560,1/11/2022,1407,1/3/2020,1560,no sales,1169,no sales,0,NaT,0,NaT,0,no sales,1252,2018,1320,2019,1206,2019,1353,2020,1255,2020,1412,2021,1140,2021,1510,2022,0,no sales,0,no sales,0,no sales
THE MAYLEA,,RCR - [D05],,1621,1/5/2023,1363,1/2/2023, ,https://share.ecoprop.com/THE-MAYLEA/R065963D,1707,1/2/2023,1468,1/5/2021,1664,half year,1363,half year,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1274,2019,1494,2020,1317,2020,1453,2021,1384,2021,1564,2022,1386,2022,1664,2023,1363,2023
THE MEDLEY,,OCR - [D15],,1524,1/4/2023,1355,1/4/2023, ,https://share.ecoprop.com/THE-MEDLEY/R065963D,1524,1/4/2023,1382,1/2/2023,1524,half year,1368,half year,0,NaT,0,NaT,0,no sales,960,2018,1093,2019,1032,2019,0,no sales,969,2020,1251,2021,0,no sales,0,no sales,1230,2022,1524,2023,1368,2023
THE MERASAGA,,CCR - [D10],,1752,1/4/2022,1929,1/3/2023, ,https://share.ecoprop.com/THE-MERASAGA/R065963D,1752,1/4/2022,1929,1/3/2023,1752,no sales,1929,half year,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,1584,2020,0,no sales,1650,2021,1770,2021,1737,2022,1762,2022,0,no sales,1929,2023
THE MERCURY,,CCR - [D10],,2000,1/7/2022,1896,1/6/2022, ,https://share.ecoprop.com/THE-MERCURY/R065963D,2110,1/2/2022,1956,1/10/2021,2000,no sales,1896,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1298,2019,2004,2020,1650,2020,2008,2021,1956,2021,2044,2022,1896,2022,0,no sales,0,no sales
THE MERLOT,,RCR - [D08],,1495,1/5/2023,0,no sales, ,https://share.ecoprop.com/THE-MERLOT/R065963D,1548,1/2/2023,0,no sales,1522,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1119,2020,0,no sales,1403,2021,0,no sales,1131,2022,0,no sales,1522,2023,0,no sales
THE METZ,,CCR - [D09],,2890,1/3/2022,2699,1/11/2022, ,https://share.ecoprop.com/THE-METZ/R065963D,2890,1/3/2022,2699,1/11/2022,2890,no sales,2699,no sales,0,NaT,0,NaT,0,no sales,0,no sales,2478,2019,2248,2019,2390,2020,0,no sales,2613,2021,2560,2021,2890,2022,2699,2022,0,no sales,0,no sales
THE MEYERISE,,RCR - [D15],,1858,1/10/2022,2534,1/2/2023, ,https://share.ecoprop.com/THE-MEYERISE/R065963D,2367,1/7/2022,2559,1/4/2021,1858,no sales,2534,half year,0,NaT,0,NaT,0,no sales,0,no sales,2093,2019,2235,2019,2070,2020,2063,2020,2120,2021,2188,2021,2136,2022,2360,2022,0,no sales,2534,2023
THE MEZZO,,RCR - [D12],,1652,1/5/2023,1463,1/3/2023, ,https://share.ecoprop.com/THE-MEZZO/R065963D,1652,1/5/2023,1463,1/3/2023,1648,half year,1463,half year,0,NaT,0,NaT,1399,2018,0,no sales,1368,2019,929,2019,1389,2020,0,no sales,1454,2021,948,2021,1539,2022,0,no sales,1648,2023,1463,2023
THE MIDAS,,RCR - [D14],,960,1/1/2020,1122,1/12/2022, ,https://share.ecoprop.com/THE-MIDAS/R065963D,960,1/1/2020,1122,1/12/2022,960,no sales,1122,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,812,2019,960,2020,876,2020,0,no sales,965,2021,0,no sales,1068,2022,0,no sales,0,no sales
THE MINT RESIDENCES,,RCR - [D15],,1376,1/4/2022,1358,1/4/2022, ,https://share.ecoprop.com/THE-MINT-RESIDENCES/R065963D,1376,1/4/2022,1358,1/4/2022,1376,no sales,1358,no sales,0,NaT,0,NaT,1121,2018,0,no sales,0,no sales,928,2019,1116,2020,0,no sales,1267,2021,1095,2021,1376,2022,1358,2022,0,no sales,0,no sales
THE MKZ,,CCR - [D09],,1868,1/10/2022,0,no sales, ,https://share.ecoprop.com/THE-MKZ/R065963D,1906,1/9/2022,0,no sales,1868,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1717,2021,0,no sales,1834,2022,0,no sales,0,no sales,0,no sales
THE MONTAGE,,OCR - [D15],,1371,1/12/2021,1490,1/1/2023, ,https://share.ecoprop.com/THE-MONTAGE/R065963D,1417,1/4/2021,1490,1/1/2023,1371,no sales,1490,half year,0,NaT,0,NaT,0,no sales,1184,2018,0,no sales,0,no sales,0,no sales,1109,2020,1381,2021,1345,2021,0,no sales,0,no sales,0,no sales,1490,2023
THE MONTANA,,CCR - [D10],,2000,1/6/2022,1725,1/5/2022, ,https://share.ecoprop.com/THE-MONTANA/R065963D,2157,1/1/2022,1876,1/7/2021,2000,no sales,1725,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1875,2019,0,no sales,1841,2020,1862,2021,1718,2021,2058,2022,1725,2022,0,no sales,0,no sales
THE MORNING GLORY,,OCR - [D19],,0,no sales,1321,1/9/2022, ,https://share.ecoprop.com/THE-MORNING-GLORY/R065963D,0,no sales,1321,1/9/2022,0,no sales,1321,no sales,0,no sales,0,NaT,0,no sales,968,2018,0,no sales,875,2019,0,no sales,854,2020,0,no sales,1101,2021,0,no sales,1321,2022,0,no sales,0,no sales
THE MORNINGSIDE,,CCR - [D09],,0,no sales,1784,1/4/2023, ,https://share.ecoprop.com/THE-MORNINGSIDE/R065963D,0,no sales,2074,1/11/2022,0,no sales,1784,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1742,2019,0,no sales,1788,2020,0,no sales,1936,2021,0,no sales,1999,2022,0,no sales,1784,2023
THE MORNINGTON,,RCR - [D12],,0,no sales,1061,1/12/2021, ,https://share.ecoprop.com/THE-MORNINGTON/R065963D,0,no sales,1135,1/4/2021,0,no sales,1061,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,978,2019,0,no sales,0,no sales,0,no sales,1084,2021,0,no sales,0,no sales,0,no sales,0,no sales
THE NASSIM,,CCR - [D10],TOP Obtained,0,no sales,4412,1/6/2022, ,https://share.ecoprop.com/THE-NASSIM/R065963D,0,no sales,4915,1/5/2022,0,no sales,4412,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,3089,2019,0,no sales,2899,2020,0,no sales,3556,2021,0,no sales,4664,2022,0,no sales,0,no sales
THE NAVIAN,,OCR - [D14],,1797,1/3/2023,0,no sales, ,https://share.ecoprop.com/THE-NAVIAN/R065963D,1808,1/10/2022,0,no sales,1797,half year,0,no sales,1536,1/9/2019,0,no sales,1606,2018,0,no sales,1579,2019,0,no sales,0,no sales,0,no sales,1623,2021,0,no sales,1685,2022,0,no sales,1797,2023,0,no sales
THE NCLAVE,,OCR - [D15],,1533,1/10/2022,1127,1/3/2022, ,https://share.ecoprop.com/THE-NCLAVE/R065963D,1533,1/10/2022,1161,1/11/2020,1533,no sales,1127,no sales,0,NaT,0,NaT,0,no sales,943,2018,1196,2019,1130,2019,0,no sales,1125,2020,0,no sales,1048,2021,1508,2022,1127,2022,0,no sales,0,no sales
THE OCEANFRONT @ SENTOSA COVE,,CCR - [D04],,0,no sales,1874,1/2/2023, ,https://share.ecoprop.com/THE-OCEANFRONT-SENTOSA-COVE/R065963D,0,no sales,2389,1/10/2022,0,no sales,1874,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1424,2019,0,no sales,1563,2020,0,no sales,1572,2021,0,no sales,1788,2022,0,no sales,1874,2023
THE OCTET,,RCR - [D14],,1486,1/5/2023,0,no sales, ,https://share.ecoprop.com/THE-OCTET/R065963D,1486,1/5/2023,0,no sales,1486,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1250,2020,0,no sales,1408,2021,0,no sales,1385,2022,0,no sales,1486,2023,0,no sales
THE ODEON KATONG,,RCR - [D15],,1529,1/12/2022,0,no sales, ,https://share.ecoprop.com/THE-ODEON-KATONG/R065963D,1529,1/12/2022,0,no sales,1529,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1327,2019,0,no sales,1342,2020,0,no sales,0,no sales,0,no sales,1529,2022,0,no sales,0,no sales,0,no sales
THE OLD HOUSE,,OCR - [D19],,0,no sales,1469,1/3/2023, ,https://share.ecoprop.com/THE-OLD-HOUSE/R065963D,0,no sales,1469,1/3/2023,0,no sales,1469,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,984,2021,0,no sales,0,no sales,0,no sales,1469,2023
THE ORANGE GROVE,,CCR - [D10],,0,no sales,2218,1/10/2021, ,https://share.ecoprop.com/THE-ORANGE-GROVE/R065963D,0,no sales,2218,1/10/2021,0,no sales,2218,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,2032,2021,0,no sales,0,no sales,0,no sales,0,no sales
THE ORCHARD RESIDENCES,,CCR - [D09],,0,no sales,3081,1/2/2023, ,https://share.ecoprop.com/THE-ORCHARD-RESIDENCES/R065963D,0,no sales,3622,1/7/2020,0,no sales,3081,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,3287,2019,0,no sales,3238,2020,0,no sales,2921,2021,0,no sales,3270,2022,0,no sales,3081,2023
THE ORIENT,,RCR - [D05],,1844,1/3/2023,0,no sales, ,https://share.ecoprop.com/THE-ORIENT/R065963D,1844,1/3/2023,0,no sales,1844,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1844,2023,0,no sales
THE OXLEY,,CCR - [D09],,1983,1/1/2021,0,no sales, ,https://share.ecoprop.com/THE-OXLEY/R065963D,1983,1/1/2021,0,no sales,1983,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1983,2021,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales
THE PALLADIUM,,RCR - [D15],,0,no sales,1632,1/12/2021, ,https://share.ecoprop.com/THE-PALLADIUM/R065963D,0,no sales,1632,1/12/2021,0,no sales,1632,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1632,2021,0,no sales,0,no sales,0,no sales,0,no sales
THE PARK VALE,,CCR - [D11],,0,no sales,1787,1/3/2023, ,https://share.ecoprop.com/THE-PARK-VALE/R065963D,0,no sales,1787,1/3/2023,0,no sales,1787,half year,0,no sales,0,NaT,0,no sales,1364,2018,0,no sales,1437,2019,0,no sales,0,no sales,0,no sales,1581,2021,0,no sales,0,no sales,0,no sales,1787,2023
THE PATERSON,,CCR - [D09],,0,no sales,2463,1/1/2023, ,https://share.ecoprop.com/THE-PATERSON/R065963D,0,no sales,2513,1/5/2022,0,no sales,2463,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1603,2019,0,no sales,2166,2020,0,no sales,2204,2021,0,no sales,2447,2022,0,no sales,2463,2023
THE PATERSON EDGE,,CCR - [D09],,2403,1/5/2022,2384,1/8/2022, ,https://share.ecoprop.com/THE-PATERSON-EDGE/R065963D,2427,1/12/2021,2471,1/5/2022,2403,no sales,2384,no sales,0,NaT,0,NaT,0,no sales,0,no sales,2216,2019,0,no sales,0,no sales,0,no sales,2427,2021,2147,2021,2363,2022,2428,2022,0,no sales,0,no sales
THE PEAK @ CAIRNHILL I,,CCR - [D09],,2064,1/9/2022,1710,1/7/2019, ,https://share.ecoprop.com/THE-PEAK-CAIRNHILL-I/R065963D,2190,1/5/2022,1710,1/7/2019,2064,no sales,1710,no sales,0,NaT,0,NaT,0,no sales,0,no sales,0,no sales,1710,2019,1668,2020,0,no sales,0,no sales,0,no sales,2127,2022,0,no sales,0,no sales,0,no sales
THE PEAK @ CAIRNHILL II,,CCR - [D09],,1886,1/3/2022,0,no sales, ,https://share.ecoprop.com/THE-PEAK-CAIRNHILL-II/R065963D,2728,1/9/2019,0,no sales,1886,no sales,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,2728,2019,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1886,2022,0,no sales,0,no sales,0,no sales
THE PEARL @ MOUNT FABER,,RCR - [D04],,0,no sales,1392,1/5/2023, ,https://share.ecoprop.com/THE-PEARL-MOUNT-FABER/R065963D,0,no sales,1423,1/2/2023,0,no sales,1408,half year,0,no sales,0,NaT,0,no sales,0,no sales,0,no sales,1193,2019,0,no sales,1202,2020,0,no sales,1223,2021,0,no sales,1289,2022,0,no sales,1408,2023
THE PETALS,,OCR - [D23],,0,no sales,1344,1/1/2023, ,https://share.ecoprop.com/THE-PETALS/R065963D,0,no sales,1471,1/12/2022,0,no sales,1224,half year,0,no sales,0,NaT,0,no sales,918,2018,0,no sales,948,2019,0,no sales,919,2020,0,no sales,1042,2021,0,no sales,1342,2022,0,no sales,1224,2023
THE PIER AT ROBERTSON,,CCR - [D09],,2256,1/11/2022,2303,1/8/2022, ,https://share.ecoprop.com/THE-PIER-AT-ROBERTSON/R065963D,2256,1/11/2022,2323,1/1/2022,2256,no sales,2303,no sales,0,NaT,0,NaT,0,no sales,0,no sales,1992,2019,0,no sales,1920,2020,1947,2020,2045,2021,1952,2021,2138,2022,2242,2022,0,no sales,0,no sales
THE PLAZA,,CCR - [D07],,1262,1/4/2023,1116,1/6/2020, ,https://share.ecoprop.com/THE-PLAZA/R065963D,1499,1/8/2022,1116,1/6/2020,1262,half year,1116,no sales,0,NaT,0,NaT,0,no sales,0,no sales,1139,2019,0,no sales,1107,2020,1116,2020,1167,2021,0,no sales,1316,2022,0,no sales,1262,2023,0,no sales
THE POIZ RESIDENCES,,RCR - [D13],,1989,1/5/2023,1722,1/9/2022, ,https://share.ecoprop.com/THE-POIZ-RESIDENCES/R065963D,1989,1/5/2023,1786,1/12/2021,1863,half year,1722,no sales,1461,1/7/2019,1427,1/7/2019,1465,2018,1160,2018,1677,2019,1414,2019,1716,2020,1567,2020,1704,2021,1684,2021,1798,2022,1600,2022,1863,2023,0,no sales
THE PRINCETON,,CCR - [D10],,1916,1/5/2023,1821,1/8/2022, ,https://share.ecoprop.com/THE-PRINCETON/R065963D,1916,1/5/2023,1821,1/11/2022,1916,half year,1821,no sales,0,NaT,0,NaT,0,no sales,0,no sales,1561,2019,1472,2019,1417,2020,1527,2020,0,no sales,1697,2021,1821,2022,1821,2022,1916,2023,0,no sales
THE PROMENADE@PELIKAT,,OCR - [D19],,1526,1/4/2023,1235,1/5/2023, ,https://share.ecoprop.com/THE-PROMENADEPELIKAT/R065963D,1548,1/11/2022,1235,1/5/2023,1426,half year,1235,half year,0,NaT,0,NaT,1142,2018,0,no sales,1044,2019,957,2019,1169,2020,936,2020,1142,2021,960,2021,1346,2022,1016,2022,1426,2023,1235,2023
THE PROMINENCE,,RCR - [D15],,0,no sales,1221,1/5/2022, ,https://share.ecoprop.com/THE-PROMINENCE/R065963D,0,no sales,1221,1/5/2022,0,no sales,1221,no sales,0,no sales,0,NaT,0,no sales,1081,2018,0,no sales,990,2019,0,no sales,0,no sales,0,no sales,0,no sales,0,no sales,1221,2022,0,no sales,0,no sales
